1400049628|The Zombie Survival Guide: Complete Protection from the Living Dead
440234743|The Testament
1579126251|Murder at the Vicarage
1416924981|Among the Hidden 
1594201455|In Defense of Food: An Eater's Manifesto
440995779|The Witch of Blackbird Pond
440241898|Shopaholic Ties the Knot
141439610|The Woman in White
316349933|Career of Evil
1416968237|The Summer I Turned Pretty
312966970|Four to Score 
1573225789|The Color of Water: A Black Man's Tribute to His White Mother
60889578|SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance
385339151|Darkfever
312857063|Stone of Tears
312554168|Heart of the Matter
141439831|Vanity Fair: A Novel Without a Hero
1857988841|The Sirens of Titan
2266047426|Dolores Claiborne
62414216|The Nest
1563899426|Fables, Volume 1: Legends in Exile
446671002|The Celestine Prophecy
803736991|My Life Next Door 
525952926|Winter of the World
033041836X|Lucky
140679239X|To The Lighthouse 
425197549|Guilty Pleasures
375836675|The Messenger
141439653|Far from the Madding Crowd
60855908|Equal Rites
038560310X|House of Leaves
385537131|Sycamore Row
312650248|Awakened
152061548|Life As We Knew It
713998946|America (The Book): A Citizen's Guide to Democracy Inaction
1455520659|The Longest Ride
312995059|Kane and Abel
743496744|Change of Heart
312423799|Dry: A Memoir
446613347|Sam's Letters To Jennifer
1101946342|Grey
441172695|Dune Messiah 
6280560|The Great Divorce
1416528636|Little Earthquakes
517092913|Eventyr og historier
553213172|Anne of the Island
140047484|Also sprach Zarathustra
140620192|North and South
1451629184|A Stolen Life
752224417|The Lost World
62014536|Requiem
812550285|A Crown of Swords
192840509|Aesopica
679728759|Blood Meridian: Or the Evening Redness in the West
1442426675|Finale
751504386|Skeleton Crew
99437961|Lullaby
451458923|Summer Knight
345484266|Dragonflight
014100018X|Chocolat
553116606|The Amityville Horror
771068719|The English Patient
192839993|Dubliners
1400063736|Let the Great World Spin
141321318|The Eternity Code
440236703|Tell No One
1423121309|Hex Hall
60512806|Cryptonomicon
1476730105|Beautiful Bastard
60959037|Prodigal Summer
452282829|We Were the Mulvaneys
316077054|Beautiful Darkness
1594485755|The Psychopath Test
743454553|Vanishing Acts
330419641|Absolute Power
312976275|Hot Six
1401322786|The Time Keeper
60590270|A Dirty Job
393324818|Moneyball: The Art of Winning an Unfair Game
078681859X|The Amulet of Samarkand
446580503|I Am America (And So Can You!)
553258478|Exodus
068484477X|Stones from the River
394758285|The Big Sleep
014200068X|Cannery Row 
446585025|Seriously...I'm Kidding
439272637|The Miserable Mill
316175676|The Snow Child
679433139|La Divina Commedia
1405204265|The Tao of Pooh
1620610116|Onyx
812968972|The Birth of Venus
081299860X|The Girls
1582349908|The Goose Girl
60584750|Mystic River
99549344|Warm Bodies
451528352|The Prince and the Pauper
340837942|The Moon is a Harsh Mistress
330371231|High Five
1781162646|Joyland
068480154X|Tender Is the Night
038531258X|Cold Sassy Tree
811214044|The Glass Menagerie
1609450787|L'amica geniale
670022691|Rules of Civility
575077026|Ringworld
399254129|Between Shades of Gray
689818769|Frindle
62065246|The Round House
006223742X|Free Four: Tobias Tells the Divergent Story
385539258|A Little Life
1563899809|Y: The Last Man, Vol. 1: Unmanned
765330423|The Alloy of Law
345452003|The Accidental Tourist
1442408928|Aristotle and Dante Discover the Secrets of the Universe
451528522|The Invisible Man
61122092|Na margem do rio Piedra eu sentei e chorei
1402726023|Der Schweizerische Robinson
450542882|Four Past Midnight
1937044963|The Marriage Bargain
553213148|Anne of Avonlea
448405202|The Little Engine That Could
399162097|We Are All Completely Beside Ourselves
765304740|Children of the Mind
679722769|Ulysses
142401773|Someone Like You
312304358|Moloka'i
99471426|The Witching Hour
1581345283|This Present Darkness
1594634475|Fates and Furies
440243750|Summer Sisters
64400565|Stuart Little
380508567|The Foundation Trilogy
375708111|The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory
64408639|The Austere Academy
312980140|Seven Up
61662763|The Awakening
451459407|Death Masks
152802177|Stellaluna
575077883|Before They Are Hanged
345494997|Loving Frank
312983867|Hard Eight
60566221|The Vile Village
446359408|Sybil
375508325|Cosmos
1400032822|Haunted: A Novel of Stories
051722285X|The Shell Seekers
1932416641|What Is the What: The Autobiography of Valentino Achak Deng
582416396|A Scandal in Bohemia
307265749|The Lowland
142406635|The Ruins of Gorlan
067001110X|Wintergirls
385339674|The Brethren
553565699|Assassin's Quest
451194004|Rosemary's Baby
375507779|The Talisman
812550293|The Path of Daggers
140042520|The Dharma Bums
1841497126|The Reckoning
1400067553|Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity
152058109|Mary Poppins
553804685|Red Seas Under Red Skies
679734775|The House on Mango Street
670018708|City of Thieves
61245089|Halfway to the Grave
141318309|The Twits
60278250|Abhorsen
446612545|The Beach House
751504572|Eyes of the Dragon
441104029|Children of Dune
1841499889|Leviathan Wakes
1619636042|Queen of Shadows
679729771|Maus II : And Here My Troubles Began 
140501827|The Snowy Day
747267634|To the Nines
312554192|Where We Belong
385495226|The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus
670024856|The Signature of All Things
1592402038|Eats, Shoots and Leaves
60572965|Dead Witch Walking
752898477|An Echo in the Bone
61996165|Unearthly
812577566|Knife of Dreams
440421705|Hoot
1594487367|This is How You Lose Her
553375407|Ishmael: An Adventure of the Mind and Spirit
373210493|Pushing the Limits
439321611|Quidditch Through the Ages
395401461|Miss Nelson Is Missing!
451196716|The Long Walk
60566213|The Ersatz Elevator
385732538|Messenger 
451412354|Lover Revealed
385516487|'Salem's Lot The Illustrated Edition
316057770|The Mysterious Benedict Society
446579807|God is Not Great: How Religion Poisons Everything
61015733|State of Fear
786836547|The Golem's Eye
184243022X|Still Life with Woodpecker
156031663|Those Who Save Us
385340540|The Broker
1595143971|Across the Universe
671250671|The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth
451459873|Blood Rites
807508527|The Boxcar Children
143123238|The Silent Wife
91940737|How to Be a Woman
676979343|Unaccustomed Earth
316601950|The Pilot's Wife
140283307|White Noise
743464117|Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest
785819118|On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life
1891830430|Blankets
61374229|The Story of Edgar Sawtelle
345439104|Drowning Ruth
679744398|All the Pretty Horses
1593082045|Sherlock Holmes: The Complete Novels and Stories, Vol 2
451450523|The Last Unicorn
60577312|Magyk
689848919|Fever 1793
670018864|The Likeness
307408868|Dead Wake: The Last Crossing of the Lusitania
812504690|The Jungle Book
1439177724|I Am Pilgrim
872863107|Howl and Other Poems 
073380084X|Don't Sweat the Small Stuff
1617750255|Go the Fuck to Sleep
345418778|Mostly Harmless
385343833|The Tiger's Wife
778324338|Poison Study
451222350|Lover Unbound
60502932|Going Postal
967686563|The Book of Mormon
451223292|The Mist
045146091X|Dead Beat
345539826|Golden Son
055215430X|Night Watch
61020702|The Light Fantastic
316078573|What the Dog Saw and Other Adventures
62430874|Pretty Girls
575077905|Last Argument of Kings
1476770387|Revival
679800034|Horton Hears a Who!
60590165|Lirael
316155594|School's Out Forever
312642989|Winter
141439734|The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror 
345503805|The Painted Man
440241022|One Shot
1423140575|The Serpent's Shadow
1416552510|Duma Key
330448447|The Shifting Fog
451461037|Proven Guilty
618084746|The Heart is a Lonely Hunter
441627404|The Once and Future King
552152978|Small Gods
385323069|Bud, Not Buddy
7148984|The Indian in the Cupboard
765325950|A Memory of Light
1419701762|Me and Earl and the Dying Girl
446696633|2nd Chance
141014083|The Complete Maus
142001805|The Eyre Affair
345373944|Anne Rice's The Vampire Lestat: The Graphic Novel
1573221112|The Art of Happiness: A Handbook for Living
1400065674|The Bone Clocks
385333137|Black and Blue
385339682|The Last Juror
1400032814|Diary
312985347|Eleven on Top
439554004|Tintenblut
743236017|Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto
316926345|Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder
451461401|White Night
62306812|The Miniaturist
786915749|Dragons of Autumn Twilight
786849568|The Lost Colony
1416951172|Extras
399244557|The Burning Bridge
670025593|The Book of Life
067084487X|The Stinky Cheese Man and Other Fairly Stupid Tales
61147958|Horns
385528779|The Year of the Flood
312364121|Winter Garden
385339658|The King of Torts
1579126278|The Murder of Roger Ackroyd
006083756X|Native Son 
316033650|Shadow's Edge
1907411054|Under the Never Sky
044669651X|True Believer
1595143181|The Golden Lily
345335457|Magician's Gambit
1594481938|A Long Way Down
340640146|Rose Madder
316123528|Beautiful Chaos
60878061|Keeping Faith
61147931|Heart-Shaped Box
1416543007|Everyone Worth Knowing
1862301387|Redwall
140447571|Manifest der Kommunistischen Partei
1501132938|The Woman in Cabin 10
553213296|The Last of the Mohicans: A Narrative of 1757
679736379|Sophie's Choice
044024191X|Shopaholic and Sister
373210132|The Iron Daughter
812983602|The Age of Miracles
786868724|Have a Little Faith: A True Story
1400043468|My Life in France
1922182109|The Rosie Effect
375825444|Flipped
670035386|Make Way for Ducklings
765354942|Relic
380727501|Notes from a Small Island
451461894|Small Favor
1599900734|Princess Academy
553496646|Everything, Everything
486282228|Pygmalion
62124269|Flight Behavior
140298479|Bridget Jones: The Edge of Reason
067976397X|Captain Corelli's Mandolin
446698466|At First Sight
767903862|Down Under
192123092|The Memoirs of Sherlock Holmes
812992792|The Orphan Master's Son
345300785|Enchanters' End Game
375714839|Persepolis
449213447|The Chosen
451171357|The Agony and the Ecstasy: A Biographical Novel of Michelangelo
64441555|Amelia Bedelia
765326264|A Dog's Purpose 
1595148035|An Ember in the Ashes
451222725|Lover Enshrined, part one
62110837|The Golem and the Jinni
64410137|The Slippery Slope
143037617|Bleak House
64431436|Caps for sale: a tale of a peddler, some monkeys and their monkey business
044101268X|Furies of Calderon 
689878559|Alanna: The First Adventure
224085611|Her Fearful Symmetry
1439199353|The Boston Girl
451225856|Lover Enshrined, part two
553288202|The Fall of Hyperion
446698873|The Black Dahlia
688120490|Through the Looking-Glass, and What Alice Found There
743246985|Wild Swans: Three Daughters of China
394800206|Go, Dog. Go!
1501100130|Finders Keepers
61558230|The Strain
316184136|The Complete Poems of Emily Dickinson
60935472|Old Yeller
7119550|A Storm of Swords: Part 2 Blood and Gold
152047379|The Borrowers Afield
340818670|Hearts in Atlantis
743246071|The Queen's Fool
1842430351|Jitterbug Perfume
1423157370|The Darkest Minds
1846558913|In a Dark, Dark Wood 
1844082938|The House of Mirth
756410436|The Slow Regard of Silent Things
451229851|Lover Avenged, part one
141001828|In the Heart of the Sea: The Tragedy of the Whaleship Essex
743289684|Infidel
345504984|The Twelve
553380966|The Diamond Age
60892994|A Canticle for Leibowitz
1439138311|Brooklyn
1442409053|Wither
62300547|Hillbilly Elegy. A Memoir of a Family and Culture in Crisis
312864590|Crossroads of Twilight
1580495869|The Red Badge of Courage
765348780|Gardens of the Moon
440401585|A Swiftly Tilting Planet
043977134X|Gregor the Overlander
1439102724|Sing You Home
345419634|The Tale of the Body Thief
446615625|The Camel Club
316155608|Saving The World and Other Extreme Sports
812551478|Blood of the Fold
743272501|The Boleyn Inheritance
385683421|A Spool of Blue Thread
385542364|The Underground Railroad
786838930|Masquerade
373210183|The Iron Queen
988393506|Losing It
385535144|The Racketeer
143036378|Disgrace
525444440|The House at Pooh Corner
316075558|The Black Prism
143036696|The Mermaid Chair
64440206|Frog and Toad Are Friends
64410129|The Carnivorous Carnival
345348109|The Killer Angels
786818611|Ptolemy's Gate
553214322|The Island of Dr. Moreau
1620610094|Opal
1934781630|Zeitoun
1453688935|Switched
99303744|Disclosure
307959856|Death Comes to Pemberley
142437808|Ethan Frome
385720106|A Map of the World
141693586X|The Gift of the Magi
553380648|The Electric Kool-Aid Acid Test
802140181|The Naked Lunch
156389226X|The Sandman: Dream Country
385337930|A Painted House
441007317|The Left Hand of Darkness
1439192561|Full Dark, No Stars
805095152|Being Mortal: Medicine and What Matters in the End
553582917|Intensity
1406914835|Et dukkehjem
375760377|Hawaii
413757102|Revolutionary Road
802132758|Rosencrantz and Guildenstern are Dead
545259088|Forever
1573226521|The Beach
143145541|Saving CeeCee Honeycutt
575096578|Deadlocked
1416524355|Everything's Eventual: 14 Dark Tales
192750968|Beezus and Ramona
141650964X|The Farthest Shore
99556316|Airframe
553564943|Magician
038553714X|Gray Mountain
034541005X|The Power of One
752865331|The Maltese Falcon
312364423|Night Road
515128635|Tripwire
045146317X|Changes
670674249|The Story of Ferdinand
140436588|Ivanhoe
312936222|Ten Big Ones
446690457|The Poet
61257095|The Shoemaker's Wife
014240165X|Alex Rider: Stormbreaker
1590860624|Without Fail 
057507681X|A Scanner Darkly 
1416534733|A Connecticut Yankee in King Arthur's Court
312349486|Twelve Sharp
689845367|The Tombs of Atuan
451462564|Turn Coat
140439072|The Sign of Four
096319254X|Memnoch The Devil
385733585|The Magician: The Secrets of The Immortal Nicholas Flamel
689832133|Click, Clack, Moo: Cows That Type
441015662|Iron Kissed
380714752|The True Confessions of Charlotte Doyle
1565125967|A Reliable Wife
380729407|Something Wicked This Way Comes
140003342X|Song of Solomon
394298667|Red Storm Rising
802139256|Peace Like a River
385517874|Rant: An Oral Biography of Buster Casey
812565959|Shadow of the Hegemon
307021343|The Poky Little Puppy (a Little Golden Book)
440235596|Tara Road
441014739|Blood Bound
451464400|Cold Days
399154094|The Friday Night Knitting Club
312330863|All Things Bright and Beautiful
316921173|Infinite Jest
812967127|The Day of the Triffids
62041266|The Sisters Brothers
61922315|Secret Daughter
375822070|Fantastic Mr Fox
141183535|A Room of One's Own
1903436575|Sonnets
1627792120|Six of Crows
849900417|Same Kind of Different as Me
1250049555|Carry On
812973011|Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World
7423292|Prince of Thorns
385265700|The Book of Ruth
60872985|Next
1416523715|Leaves of Grass
014303961X|Lady Chatterley's Lover
043402080X|The Magician King
743418719|Salem Falls
345403959|Belgarath the Sorcerer
575070706|The Great Dune Trilogy
1400067693|My Name Is Lucy Barton
553805487|Garden Spells
045146379X|Ghost Story
345468643|Pawn of Prophecy
312349491|Lean Mean Thirteen
451529758|The Jungle Books
451219945|Glass Houses
785121447|The Dark Tower: The Gunslinger Born
670026638|A Tale for the Time Being
385334141|Mother Night
451526759|The Fall of the House of Usher and Other Writings
440416795|Harriet the Spy
1594633118|The Paying Guests
553588265|Forever Odd
767919386|At Home: A Short History of Private Life
312948557|Still Life
143038109|The Kitchen God's Wife
61974587|The Rise of Nine
385731051|The Second Summer of the Sisterhood
425181103|Phantoms
60012382|The Wee Free Men
385344430|Written in My Own Heart's Blood
671742515|The Long Dark Tea-Time of the Soul
804179034|Uprooted
804137250|Armada
385339593|The Summons
078670621X|Endurance: Shackleton's incredible voyage
1101904224|Dark Matter
62310666|Glass Sword
385737424|When You Reach Me
553381342|The Bonfire of the Vanities
1101875046|In the Unlikely Event
553119222|Death on the Nile
689862229|Shiloh
805094601|Siege and Storm
1416971734|Leviathan
6498523|Hide and Seek
743470125|Goodnight Nobody
60921145|Animal Dreams
345416260|Pope Joan
679776818|Birdsong
345443284|While I Was Gone
1423108361|The Time Paradox
059044297X|An Itchy Day
803734735|Bitterblue
61020664|Wyrd Sisters
1301347949|Real
62200577|NOS4A2
140434747|The Tenant of Wildfell Hall
965476022|The Black Stallion
64410145|The Grim Grotto
8424133498|Strega Nona
983212546|Playing for Keeps
452286034|Bitten
545424941|The Dream Thieves
141439637|The Portrait of a Lady
486290727|The Raven
486298574|The Yellow Wallpaper
1455561789|Before the Fall
836204387|The Calvin and Hobbes Tenth Anniversary Book
1596912855|Austenland
385523238|At the Water's Edge
451197968|The Running Man
031242440X|Gilead
006091307X|The Crying of Lot 49
525953094|Edge of Eternity
8498000831|Ubik
1857231511|The Sword of Shannara
99297701|Hannibal
60586133|Three Wishes
743466527|Fall on Your Knees
054522490X|The Scorpio Races
345539842|Morning Star
441005764|Mossflower
1250077001|Furiously Happy
312986343|Visions of Sugar Plums
1405910216|On the Island
1439164630|Left Neglected
765316994|Redshirts
61245097|One Foot in the Grave
60890681|The Last Anniversary
312349513|Fearless Fourteen
7174160|A Bear Called Paddington
440800463|Ramona Quimby, Age 8
446364800|The General's Daughter
1405206128|The Hostile Hospital
451219422|The Omen
446572993|The Innocent
446402397|Child 44
60987510|These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories
425260933|The Hypnotist's Love Story
440339340|Worth Dying For
031601477X|Sundays at Tiffany's
743418735|Perfect Match
081297235X|Prep
3442723434|Alias Grace
316056634|Soulless
689878567|In the Hand of the Goddess
446614831|3rd Degree
385480016|Bird by Bird: Some Instructions on Writing and Life
553296124|Heir to the Empire
689878575|Lioness Rampant
042510687X|Outbreak
1594631573|The Vacationers
1857988094|I Am Legend 
015204566X|Dealing with Dragons
515130974|The Visitor
425205819|Rules Of Prey
7149824|The Yiddish Policemen's Union
345528670|The Aviator's Wife
593065700|The Affair
205313426|The Elements of Style
140620613|The Turn of the Screw
743294297|Best Friends Forever
156865054X|The Mote in God's Eye
1401308201|Wicked: The Grimmerie, a Behind-the-Scenes Look at the Hit Broadway Musical
074348486X|As You Like It
1563892618|Preacher Vol. 1: Gone to Texas
451528921|Cyrano de Bergerac
1841496863|Bone Crossed
159514319X|The Indigo Spell
385341652|Dreamfever
316010707|Case Histories
1563892251|The Doll's House
689849109|Pollyanna
1490904387|Dust
1439102759|Lone Wolf
385341679|Shadowfever
385517831|The Associate
1595406557|The Merry Adventures of Robin Hood
679781498|Less Than Zero
670021873|Faithful Place
802122558|Euphoria
586008357|The Caves of Steel
380709244|The Mouse and the Motorcycle
575090855|The Forest of Hands and Teeth
736693416|The Elfstones Of Shannara
316074314|The Luminaries
553588257|Velocity
316779423|Barrel Fever: Stories and Essays
552152951|Reaper Man
143037749|On Beauty
345335708|Castle of Wizardry
451233166|Lover Avenged, part two
345469011|A Widow for One Year
7157150|Out of the Silent Planet
142404128|Charlie and the Great Glass Elevator: The Further Adventures of Charlie Bucket and Willy Wonka, Chocolate-Maker Extraordinaire
684853159|The Wasp Factory
140006788X|Night Film
385536976|Crazy Rich Asians
385733410|Rebel Angels
038533916X|Bloodfever
385341636|Faefever
159474758X|Library of Souls 
486424545|Howards End
140439242|Le Vicomte de Bragelonne, ou Dix ans plus tard
60885432|Little Town on the Prairie
312181108|I Capture the Castle
312383282|Finger Lickin' Fifteen
451200810|North and South
044101819X|Silver Borne
752858491|The Bourne Ultimatum
6486010|Fool's Errand
078684907X|Peter and the Starcatchers
143036556|Collapse: How Societies Chose to Fail or Succeed
679735909|Possession
425143325|Without Remorse
671685635|Ghost Story
64410153|The Penultimate Peril
076790382X|Notes from a Big Country
64410161|The End
143035746|The Liars' Club: A Memoir
193700788X|Dead Ever After
000712774X|The Illustrated Man
60775823|The Runaway Bunny
385517238|The Innocent Man
452277752|The Bachman Books
812551494|Soul of the Fire
345434803|The Vampire Armand
054762834X|Grave Mercy
802131786|Tropic of Cancer
60393491|The Hour I First Believed
345534182|Circling the Sun
142000701|Travels with Charley: In Search of America
145161747X|The Dovekeepers
553804693|The Republic of Thieves
1903434777|Herr der Diebe
553804804|Brother Odd
451208641|Black Like Me
1400076196|Saturday
446364495|The Bridges of Madison County
593057058|Gone Tomorrow
805090037|Bring Up the Bodies
1842430246|Even Cowgirls Get the Blues
375757856|The Moonstone
60747226|Son of a Witch
224081187|On Chesil Beach
751530484|Point of Origin
618062416|Sarah, Plain and Tall
60735414|Bloodsucking Fiends
316038393|Squirrel Seeks Chipmunk: A Modest Bestiary
62491792|Commonwealth
670175919|Blueberries for Sal
743289412|Lisey's Story
61092193|Men at Arms
743291476|The Year of Living Biblically: One Man's Humble Quest to Follow the Bible As Literally As Possible
575075066|God Emperor of Dune
553381660|The Valley of Horses
192750976|Ramona the Pest
375713344|Geek Love
553375938|Girls in Pants: The Third Summer of the Sisterhood
525950125|The Woods
1841492612|New Spring
1444729705|The Litigators
679731148|A Year in Provence
345298349|Gorky Park
439771277|Out of the Dust
1405258217|Code Name Verity
425201449|The Body Farm
072325804X|The Complete Tales of Beatrix Potter
99771810|American Pastoral
451464397|Skin Game
61474096|Anathem
60852577|The Lacuna
552154288|Hogfather
345435168|Open House
1451661509|The Silver Star
552992097|The Hotel New Hampshire
425204669|The Laughing Corpse
307932230|Smokin' Seventeen
7158505|The Sneetches and Other Stories
385333471|God Bless You, Mr Rosewater or Pearls before Swine
1597801577|The Windup Girl
525425632|Isla and the Happily Ever After
441014895|Magic Bites
61020672|Sourcery
156512569X|Mudbound
765376458|A Darker Shade of Magic
385743580|Firefight
385340583|61 Hours
224064908|George's Marvellous Medicine
1400033837|A Thousand Acres
805080481|The Book of Three
441016154|Cry Wolf
689829531|Olivia
375705856|Plainsong
670021040|Caleb's Crossing
385340559|Bad Luck and Trouble
452286530|The Jane Austen Book Club
385539703|The Children Act
739377728|Sizzling Sixteen
1400063973|The 19th Wife
743493915|Body of Evidence 
345522478|Hounded
743211375|From a Buick 8
1593083254|The Time Machine and The Invisible Man
1619636077|Empire of Storms
380789027|Smoke and Mirrors: Short Fiction and Illusions
385333501|Welcome to the Monkey House
312367481|Tikki Tikki Tembo
446608815|Pop Goes the Weasel
571171788|Pigs in Heaven
074326195X|Cry, The Beloved Country
60987529|Confessions of an Ugly Stepsister
3426615355|How to Be Good
553293389|Foundation's Edge
486452433|Jude the Obscure
345335651|Queen of Sorcery
374529531|The Lottery: Adventures of the Demon Lover
1400067685|The Burgess Boys
1444705105|Broken Harbor
517053616|The Complete Works
61054887|The Dispossessed
385528043|The Confession
425192032|Lightning
142408808|Superfudge
765340747|The Pillars of Creation
1616149981|The Life We Bury
425201376|The Lunatic Cafe
080508049X|The Black Cauldron
451235843|Lover Reborn
375508333|A Raisin in the Sun
425184226|The Sum of All Fears
440241014|The Enemy
6551815|'Tis: A Memoir
451218590|Who's Afraid of Virginia Woolf?
015603297X|Il pendolo di Foucault
067056172X|A Pocket for Corduroy
1594831114|The 5th Horseman
345527712|Explosive Eighteen
385729367|Forever in Blue: The Fourth Summer of the Sisterhood
552153257|Feet of Clay
1842430343|Skinny Legs and All
61941026|We Are Water
64404773|Beauty: A Retelling of the Story of Beauty and the Beast
553582461|Fool's Fate
425205673|Bloody Bones
006057299X|Every Which Way But Dead
1400068320|Eligible
765340054|Shadow Puppets
679732268|Light in August
64408671|The Trumpet of the Swan
60885416|By the Shores of Silver Lake
99471434|Lasher
1594487014|The Chaperone
451191013|The Regulators
1563890356|The Sandman: Season of Mists
1416500340|Silas Marner: The Weaver of Raveloe
1622660757|Origin
439295785|Kidnapped
1594561869|The Cask of Amontillado
014044789X|Metamorphoses
140169300|Angle of Repose
743457900|Tinker, Tailor, Soldier, Spy
811216012|Cat on a Hot Tin Roof
553582453|The Golden Fool
515133310|Echo Burning
446605484|Roses Are Red
014144116X|A Passage to India
553381644|The Mammoth Hunters
441016383|Princeps' Fury
316952664|The Winds of War
1416928170|Bunnicula: A Rabbit-Tale of Mystery
440241006|The Persuader
312270828|The Satanic Verses
044101769X|First Lord's Fury
385343663|The Imperfectionists
61020656|Pyramids
449911659|Rabbit, Run
590319671|Little Bear
146000110|The Pit and the Pendulum
055215315X|Lords and Ladies
552152676|Thud!
142401110|My Side of the Mountain 
451159535|Coma
805066691|Bury My Heart at Wounded Knee: An Indian History of the American West
345459407|Perdido Street Station
61020613|Witches Abroad
014043769X|The Sketch Book of Geoffrey Crayon, Gent
441328008|Heretics of Dune
441015271|Captain's Fury
307263991|Swamplandia!
057506689X|Soul Music
034547063X|Black House 
441013406|Academ's Fury
446676438|When the Wind Blows
440226708|The Incredible Journey
143036661|March
446611212|Violets Are Blue
99399016|Portnoy's Complaint
385491026|Cat's Eye
1841492051|Shadow of the Giant
99481685|Skipping Christmas
375702709|A Lesson Before Dying
606298231|Rising Sun
425169693|Here on Earth 
679436545|Taltos
385515049|The Appeal
689878583|The Woman Who Rides Like a Man
055255264X|A Hat Full of Sky
441014348|Cursor's Fury
449912558|The Sparrow
552152943|Moving Pictures
99498596|Circle of Friends
60515228|Fragile Things: Short Fictions and Wonders
61031321|Thief of Time
385721420|Three Junes
552154229|The Fifth Elephant
385722206|Balzac et la Petite Tailleuse chinoise
64400581|Julie of the Wolves
451530179|Of Human Bondage
395169615|Mike Mulligan and His Steam Shovel
61161640|Making Money
618164413|The Complete Adventures of Curious George
380821214|Eric
1563890933|The Sandman: A Game of You
440184622|Tai-Pan
413771164|The Truth
1416584080|Just After Sunset
552154164|Jingo
689878362|Stone Soup (Stories to Go!)
61051586|Carpe Jugulum
575058080|Maskerade
552154180|The Last Continent
